Chartres;3;Chambre;Jardinage;;Piscine, Balade � cheval, Parking;Pas de transfert;Pension compl�te;2022-11-12;2022-11-24
Chartres;5;Tente;Donner des cours d anglais, Bricolage;Non fumeur, Pas d animaux;Wifi, Piscine;Transfert possible;Pension compl�te;2022-03-11;2022-03-12
Draguignan;4;Chambre;Promener les chiens, Bricolage;Non fumeur;Blanchissage, Wifi, Piscine;Transfert possible;Pension compl�te;2022-02-26;2022-02-28
Avignon;5;Cabane dans un arbre;Promener les chiens, Donner des cours d anglais;Pas d animaux;Wifi;Transfert possible;Petit d�jeuner;2022-07-16;2022-07-17
Toulouse;2;Cabane dans un arbre;Promener les chiens, Donner des cours d anglais;Non fumeur, Pas d animaux;Balade � cheval;Pas de transfert;Pension compl�te;2022-09-18;2022-09-30
Berlin;2;Chambre;Donner des cours d anglais;;Blanchissage, Balade � cheval, Wifi;Transfert possible;Pension compl�te;2022-09-20;2022-09-21
Strasbourg;4;Tente;Donner des cours d anglais, Jardinage;;Piscine;Transfert possible;Demi-pension;2022-09-20;2022-09-21
Paris;3;Chambre;Donner des cours d anglais;;Parking;Transfert possible;Demi-pension;2022-09-14;2022-09-28
Seville;5;Tente;Donner des cours d anglais;Pas d animaux;Piscine, Parking;Transfert possible;Demi-pension;2022-12-06;2022-12-08
Seville;3;Chambre;Bricolage;;Parking, Blanchissage, Piscine;Pas de transfert;Petit d�jeuner;2022-02-18;2022-02-25
Moscou;3;Cabane dans un arbre;Jardinage;Non fumeur;Blanchissage, Balade � cheval, Parking;Pas de transfert;Demi-pension;2022-09-11;2022-09-16
Seville;3;Chambre;Promener les chiens;Non fumeur, Pas d animaux;Piscine, Balade � cheval;Transfert possible;Petit d�jeuner;2022-05-07;2022-05-15
Berlin;3;Chambre;Bricolage;;Piscine;Transfert possible;Pension compl�te;2022-11-21;2022-11-30
Paris;5;Chambre;Jardinage;Pas d animaux, Non fumeur;Blanchissage, Parking, Balade � cheval;Transfert possible;Pension compl�te;2022-01-03;2022-01-15
Berlin;6;Cabane dans un arbre;Jardinage;;Parking;Pas de transfert;Petit d�jeuner;2022-02-26;2022-02-28
Strasbourg;5;Tente;Jardinage;Pas d animaux, Non fumeur;Wifi, Blanchissage, Parking;Transfert possible;Pension compl�te;2022-07-11;2022-07-25
Berlin;3;Tente;Babysitting, Donner des cours d anglais;;Piscine, Balade � cheval;Transfert possible;Pension compl�te;2022-04-20;2022-04-21
Toulouse;6;Chambre;Jardinage;Non fumeur;Balade � cheval, Piscine;Pas de transfert;Demi-pension;2022-07-23;2022-07-24
Draguignan;6;Cabane dans un arbre;Babysitting;;Blanchissage, Parking;Pas de transfert;Demi-pension;2022-11-05;2022-11-19
Marseille;2;Cabane dans un arbre;Jardinage;Non fumeur;Balade � cheval;Transfert possible;Pension compl�te;2022-07-24;2022-07-25
Strasbourg;2;Cabane dans un arbre;Babysitting, Donner des cours d anglais;Non fumeur, Pas d animaux;Balade � cheval, Blanchissage, Parking;Transfert possible;Petit d�jeuner;2022-03-18;2022-03-19
Seville;5;Tente;Donner des cours d anglais, Bricolage;Non fumeur, Pas d animaux;Blanchissage, Balade � cheval, Piscine;Pas de transfert;Pension compl�te;2022-09-08;2022-09-23
Strasbourg;2;Cabane dans un arbre;Bricolage;Pas d animaux;Parking;Pas de transfert;Demi-pension;2022-10-17;2022-10-23
Marseille;2;Chambre;Babysitting;Non fumeur;Piscine, Parking;Pas de transfert;Demi-pension;2022-08-06;2022-08-11
Marseille;4;Cabane dans un arbre;Donner des cours d anglais;Pas d animaux, Non fumeur;Blanchissage, Wifi;Transfert possible;Petit d�jeuner;2022-07-21;2022-07-29
Seville;3;Chambre;Jardinage, Babysitting;;Blanchissage;Pas de transfert;Pension compl�te;2022-01-30;2022-01-31
Marseille;5;Tente;Promener les chiens;Non fumeur, Pas d animaux;Blanchissage, Balade � cheval, Wifi;Transfert possible;Petit d�jeuner;2022-06-12;2022-06-29
Avignon;3;Chambre;Jardinage;Non fumeur;Piscine, Parking, Balade � cheval;Transfert possible;Demi-pension;2022-04-24;2022-04-30
Chartres;4;Tente;Promener les chiens, Babysitting;;Wifi, Parking, Piscine;Transfert possible;Petit d�jeuner;2022-06-05;2022-06-25
Toulouse;3;Chambre;Jardinage, Promener les chiens;Pas d animaux, Non fumeur;Parking;Pas de transfert;Pension compl�te;2022-05-27;2022-05-28
Strasbourg;4;Chambre;Babysitting;;Blanchissage, Wifi;Transfert possible;Petit d�jeuner;2022-12-17;2022-12-18
Marseille;5;Chambre;Bricolage;;Piscine;Transfert possible;Petit d�jeuner;2022-08-08;2022-08-27
Toulouse;4;Cabane dans un arbre;Promener les chiens;Pas d animaux;Wifi, Piscine, Balade � cheval;Transfert possible;Demi-pension;2022-11-04;2022-11-29
Marseille;5;Tente;Jardinage, Donner des cours d anglais;;Parking;Pas de transfert;Demi-pension;2022-10-23;2022-10-24
Avignon;2;Cabane dans un arbre;Donner des cours d anglais;;Blanchissage, Wifi;Transfert possible;Demi-pension;2022-04-07;2022-04-21
Draguignan;2;Cabane dans un arbre;Bricolage, Babysitting;Pas d animaux;Balade � cheval, Blanchissage;Pas de transfert;Demi-pension;2022-10-29;2022-10-30
Paris;3;Tente;Jardinage;Pas d animaux, Non fumeur;Piscine, Parking;Pas de transfert;Petit d�jeuner;2022-04-01;2022-04-28
Seville;6;Cabane dans un arbre;Jardinage;Non fumeur;Balade � cheval, Piscine;Transfert possible;Petit d�jeuner;2022-04-17;2022-04-18
Draguignan;6;Tente;Jardinage;;Parking;Pas de transfert;Pension compl�te;2022-10-10;2022-10-11
Moscou;4;Chambre;Donner des cours d anglais, Promener les chiens;Pas d animaux, Non fumeur;Wifi, Parking, Blanchissage;Pas de transfert;Pension compl�te;2022-04-04;2022-04-17
Seville;5;Chambre;Babysitting, Bricolage;Non fumeur;Parking;Transfert possible;Pension compl�te;2022-05-21;2022-05-24
Seville;6;Cabane dans un arbre;Donner des cours d anglais, Promener les chiens;Non fumeur;Balade � cheval, Parking, Wifi;Transfert possible;Petit d�jeuner;2022-07-17;2022-07-28
Paris;5;Chambre;Promener les chiens;Non fumeur, Pas d animaux;Blanchissage;Transfert possible;Petit d�jeuner;2022-06-20;2022-06-24
Strasbourg;2;Cabane dans un arbre;Promener les chiens, Bricolage;Non fumeur, Pas d animaux;Piscine, Blanchissage, Balade � cheval;Transfert possible;Pension compl�te;2022-06-28;2022-06-29
Paris;2;Tente;Jardinage;;Blanchissage, Wifi, Piscine;Transfert possible;Demi-pension;2022-06-23;2022-06-24
Draguignan;6;Chambre;Babysitting, Jardinage;Pas d animaux;Piscine;Transfert possible;Pension compl�te;2022-03-22;2022-03-23
Seville;6;Tente;Promener les chiens;Non fumeur;Parking, Piscine, Blanchissage;Pas de transfert;Pension compl�te;2022-11-22;2022-11-23
Berlin;6;Chambre;Promener les chiens;;Wifi, Balade � cheval;Pas de transfert;Pension compl�te;2022-06-23;2022-06-27
Chartres;5;Cabane dans un arbre;Babysitting, Promener les chiens;Non fumeur;Piscine, Wifi;Pas de transfert;Pension compl�te;2022-12-26;2022-12-27
Moscou;3;Tente;Promener les chiens, Babysitting;Pas d animaux;Parking, Blanchissage, Wifi;Pas de transfert;Petit d�jeuner;2022-05-07;2022-05-31
Seville;6;Cabane dans un arbre;Donner des cours d anglais;Non fumeur;Parking, Wifi, Piscine;Transfert possible;Pension compl�te;2022-06-06;2022-06-16
Strasbourg;2;Chambre;Promener les chiens;Non fumeur;Parking;Transfert possible;Petit d�jeuner;2022-05-10;2022-05-25
Avignon;6;Tente;Promener les chiens;;Balade � cheval, Wifi;Pas de transfert;Petit d�jeuner;2022-11-18;2022-11-19
Chartres;3;Cabane dans un arbre;Donner des cours d anglais, Promener les chiens;;Blanchissage, Piscine;Transfert possible;Demi-pension;2022-08-03;2022-08-26
Seville;2;Tente;Jardinage;;Blanchissage;Pas de transfert;Petit d�jeuner;2022-08-07;2022-08-13
Draguignan;3;Chambre;Donner des cours d anglais, Babysitting;Pas d animaux, Non fumeur;Parking;Pas de transfert;Pension compl�te;2022-07-15;2022-07-16
Paris;6;Tente;Donner des cours d anglais, Bricolage;Pas d animaux;Wifi, Blanchissage, Piscine;Pas de transfert;Pension compl�te;2022-09-12;2022-09-22
Marseille;4;Cabane dans un arbre;Jardinage;Non fumeur;Parking, Balade � cheval;Pas de transfert;Pension compl�te;2022-11-14;2022-11-15
Berlin;4;Chambre;Jardinage, Babysitting;Pas d animaux;Parking;Pas de transfert;Pension compl�te;2022-11-06;2022-11-07
Avignon;3;Chambre;Bricolage, Promener les chiens;Non fumeur;Piscine, Parking, Wifi;Pas de transfert;Pension compl�te;2022-03-30;2022-03-31
Paris;6;Chambre;Promener les chiens, Bricolage;Pas d animaux, Non fumeur;Balade � cheval, Wifi, Parking;Pas de transfert;Demi-pension;2022-06-11;2022-06-30
Avignon;2;Cabane dans un arbre;Jardinage, Promener les chiens;Pas d animaux, Non fumeur;Wifi, Piscine, Blanchissage;Pas de transfert;Petit d�jeuner;2022-04-13;2022-04-27
Seville;4;Chambre;Jardinage;Pas d animaux, Non fumeur;Parking, Piscine;Pas de transfert;Demi-pension;2022-06-17;2022-06-30
Berlin;2;Tente;Jardinage, Promener les chiens;;Blanchissage, Piscine, Wifi;Transfert possible;Pension compl�te;2022-09-05;2022-09-06
Berlin;2;Tente;Babysitting, Donner des cours d anglais;Pas d animaux, Non fumeur;Balade � cheval, Wifi;Transfert possible;Demi-pension;2022-12-03;2022-12-21
Seville;3;Chambre;Donner des cours d anglais, Babysitting;Pas d animaux, Non fumeur;Parking, Piscine;Pas de transfert;Pension compl�te;2022-01-31;2022-01-31
Paris;6;Cabane dans un arbre;Babysitting, Bricolage;Non fumeur;Blanchissage, Balade � cheval, Parking;Transfert possible;Pension compl�te;2022-11-05;2022-11-28
Berlin;2;Cabane dans un arbre;Babysitting, Donner des cours d anglais;Non fumeur, Pas d animaux;Parking, Wifi;Pas de transfert;Petit d�jeuner;2022-06-06;2022-06-12
Toulouse;3;Cabane dans un arbre;Babysitting;Pas d animaux, Non fumeur;Blanchissage;Transfert possible;Demi-pension;2022-05-02;2022-05-31
Marseille;3;Chambre;Bricolage, Promener les chiens;Non fumeur, Pas d animaux;Wifi;Transfert possible;Petit d�jeuner;2022-12-11;2022-12-26
Strasbourg;2;Tente;Jardinage;Non fumeur;Blanchissage, Parking;Pas de transfert;Pension compl�te;2022-12-16;2022-12-26
Marseille;3;Tente;Donner des cours d anglais, Bricolage;Pas d animaux;Piscine, Blanchissage, Wifi;Pas de transfert;Pension compl�te;2022-03-20;2022-03-26
Strasbourg;5;Chambre;Donner des cours d anglais;Non fumeur;Piscine;Pas de transfert;Demi-pension;2022-12-06;2022-12-14
Strasbourg;4;Chambre;Donner des cours d anglais;Non fumeur;Wifi, Blanchissage, Piscine;Transfert possible;Petit d�jeuner;2022-01-18;2022-01-28
Seville;3;Tente;Jardinage;;Balade � cheval;Transfert possible;Demi-pension;2022-08-26;2022-08-27
Chartres;4;Tente;Donner des cours d anglais;;Balade � cheval, Blanchissage, Piscine;Transfert possible;Petit d�jeuner;2022-03-21;2022-03-22
Chartres;2;Tente;Donner des cours d anglais;Non fumeur;Wifi, Balade � cheval;Pas de transfert;Pension compl�te;2022-06-15;2022-06-16
Strasbourg;3;Cabane dans un arbre;Donner des cours d anglais;;Balade � cheval, Wifi;Pas de transfert;Demi-pension;2022-05-10;2022-05-11
Draguignan;2;Tente;Babysitting, Donner des cours d anglais;Pas d animaux;Wifi;Transfert possible;Pension compl�te;2022-03-23;2022-03-24
Strasbourg;3;Tente;Bricolage, Donner des cours d anglais;;Piscine, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-05-09;2022-05-15
Moscou;4;Tente;Babysitting, Promener les chiens;;Parking, Wifi, Piscine;Pas de transfert;Petit d�jeuner;2022-07-02;2022-07-20
Seville;2;Chambre;Babysitting;Pas d animaux;Piscine, Blanchissage;Transfert possible;Demi-pension;2022-05-31;2022-05-31
Chartres;4;Tente;Donner des cours d anglais;Pas d animaux;Parking, Wifi, Blanchissage;Pas de transfert;Petit d�jeuner;2022-12-28;2022-12-29
Paris;2;Cabane dans un arbre;Jardinage, Bricolage;Non fumeur, Pas d animaux;Balade � cheval, Parking, Wifi;Pas de transfert;Demi-pension;2022-07-06;2022-07-19
Berlin;5;Cabane dans un arbre;Promener les chiens;Pas d animaux;Balade � cheval, Piscine;Pas de transfert;Demi-pension;2022-06-13;2022-06-23
Paris;6;Chambre;Promener les chiens;Non fumeur;Parking, Blanchissage, Wifi;Transfert possible;Demi-pension;2022-07-14;2022-07-31
Marseille;6;Tente;Donner des cours d anglais;Pas d animaux, Non fumeur;Parking, Balade � cheval, Piscine;Pas de transfert;Demi-pension;2022-01-06;2022-01-07
Moscou;2;Tente;Babysitting;Non fumeur, Pas d animaux;Wifi, Piscine;Pas de transfert;Petit d�jeuner;2022-07-03;2022-07-16
Draguignan;6;Chambre;Jardinage, Bricolage;Pas d animaux;Parking, Blanchissage;Transfert possible;Demi-pension;2022-02-16;2022-02-17
Seville;3;Tente;Babysitting, Bricolage;Non fumeur;Parking, Piscine;Pas de transfert;Pension compl�te;2022-08-17;2022-08-21
Toulouse;3;Tente;Donner des cours d anglais, Jardinage;;Balade � cheval, Blanchissage;Pas de transfert;Demi-pension;2022-09-11;2022-09-29
Berlin;5;Tente;Promener les chiens, Babysitting;;Piscine, Blanchissage;Transfert possible;Petit d�jeuner;2022-07-16;2022-07-19
Moscou;6;Chambre;Promener les chiens, Jardinage;;Parking;Pas de transfert;Pension compl�te;2022-09-24;2022-09-25
Berlin;6;Chambre;Bricolage;Pas d animaux, Non fumeur;Blanchissage, Piscine;Transfert possible;Pension compl�te;2022-01-26;2022-01-31
Toulouse;2;Tente;Bricolage;;Parking;Transfert possible;Pension compl�te;2022-05-16;2022-05-27
Chartres;3;Tente;Bricolage, Donner des cours d anglais;Non fumeur, Pas d animaux;Wifi, Piscine, Balade � cheval;Transfert possible;Pension compl�te;2022-04-09;2022-04-29
Strasbourg;2;Tente;Bricolage;Pas d animaux;Piscine;Transfert possible;Demi-pension;2022-03-22;2022-03-23
Marseille;4;Chambre;Promener les chiens, Bricolage;;Piscine;Pas de transfert;Pension compl�te;2022-10-02;2022-10-19
Paris;6;Cabane dans un arbre;Jardinage, Bricolage;;Blanchissage;Transfert possible;Petit d�jeuner;2022-07-20;2022-07-21
Draguignan;2;Cabane dans un arbre;Promener les chiens;;Piscine, Balade � cheval, Blanchissage;Transfert possible;Petit d�jeuner;2022-10-01;2022-10-07
Toulouse;4;Chambre;Babysitting, Promener les chiens;Pas d animaux;Parking;Pas de transfert;Pension compl�te;2022-07-08;2022-07-19
Berlin;3;Tente;Babysitting;Non fumeur;Wifi, Blanchissage;Pas de transfert;Demi-pension;2022-01-07;2022-01-29
Moscou;5;Chambre;Jardinage, Babysitting;;Balade � cheval;Transfert possible;Pension compl�te;2022-12-19;2022-12-24
Seville;2;Cabane dans un arbre;Jardinage;;Piscine;Pas de transfert;Petit d�jeuner;2022-11-04;2022-11-24
Toulouse;5;Tente;Bricolage, Promener les chiens;Pas d animaux;Parking, Wifi, Piscine;Pas de transfert;Petit d�jeuner;2022-09-09;2022-09-30
Paris;5;Cabane dans un arbre;Donner des cours d anglais;Pas d animaux, Non fumeur;Balade � cheval;Transfert possible;Pension compl�te;2022-05-25;2022-05-30
Berlin;6;Cabane dans un arbre;Bricolage;Pas d animaux;Balade � cheval, Piscine, Parking;Pas de transfert;Pension compl�te;2022-12-18;2022-12-19
Seville;2;Cabane dans un arbre;Jardinage;Non fumeur;Wifi, Blanchissage, Balade � cheval;Pas de transfert;Demi-pension;2022-09-13;2022-09-29
Seville;2;Tente;Donner des cours d anglais, Promener les chiens;Pas d animaux, Non fumeur;Balade � cheval;Pas de transfert;Petit d�jeuner;2022-09-30;2022-10-31
Moscou;2;Tente;Babysitting;Pas d animaux;Balade � cheval;Pas de transfert;Pension compl�te;2022-12-03;2022-12-31
Moscou;6;Tente;Babysitting, Donner des cours d anglais;;Wifi, Parking;Pas de transfert;Petit d�jeuner;2022-11-13;2022-11-28
Draguignan;6;Tente;Donner des cours d anglais, Bricolage;Non fumeur;Balade � cheval;Pas de transfert;Pension compl�te;2022-09-21;2022-09-30
Avignon;6;Cabane dans un arbre;Babysitting, Bricolage;;Balade � cheval;Pas de transfert;Demi-pension;2022-09-07;2022-09-23
Draguignan;2;Tente;Bricolage;Non fumeur;Wifi, Piscine;Transfert possible;Petit d�jeuner;2022-07-20;2022-07-24
Toulouse;4;Cabane dans un arbre;Donner des cours d anglais;Non fumeur, Pas d animaux;Wifi, Blanchissage, Balade � cheval;Transfert possible;Petit d�jeuner;2022-07-20;2022-07-21
Toulouse;3;Tente;Donner des cours d anglais, Jardinage;Pas d animaux, Non fumeur;Parking;Transfert possible;Pension compl�te;2022-12-07;2022-12-24
Seville;2;Tente;Babysitting;;Parking, Blanchissage, Piscine;Transfert possible;Pension compl�te;2022-08-27;2022-08-28
Strasbourg;2;Chambre;Promener les chiens;Pas d animaux, Non fumeur;Piscine;Pas de transfert;Petit d�jeuner;2022-08-31;2022-08-31
Chartres;4;Tente;Donner des cours d anglais;Non fumeur, Pas d animaux;Blanchissage;Transfert possible;Pension compl�te;2022-09-07;2022-09-18
Strasbourg;2;Chambre;Babysitting, Donner des cours d anglais;;Piscine, Wifi;Pas de transfert;Demi-pension;2022-10-16;2022-10-24
Paris;4;Chambre;Donner des cours d anglais, Jardinage;Pas d animaux;Blanchissage;Pas de transfert;Pension compl�te;2022-10-29;2022-10-30
Paris;5;Tente;Promener les chiens, Bricolage;Pas d animaux, Non fumeur;Wifi, Blanchissage;Transfert possible;Demi-pension;2022-05-31;2022-05-31
Chartres;4;Cabane dans un arbre;Donner des cours d anglais, Jardinage;Pas d animaux, Non fumeur;Parking;Transfert possible;Pension compl�te;2022-08-08;2022-08-31
Berlin;3;Tente;Jardinage, Promener les chiens;Pas d animaux, Non fumeur;Piscine, Balade � cheval;Transfert possible;Pension compl�te;2022-04-15;2022-04-25
Draguignan;6;Chambre;Donner des cours d anglais, Promener les chiens;Non fumeur;Blanchissage, Balade � cheval;Transfert possible;Pension compl�te;2022-04-07;2022-04-08
Avignon;2;Cabane dans un arbre;Promener les chiens, Bricolage;Non fumeur, Pas d animaux;Balade � cheval, Wifi, Blanchissage;Transfert possible;Demi-pension;2022-06-19;2022-06-30
Chartres;2;Chambre;Donner des cours d anglais;Non fumeur, Pas d animaux;Wifi, Balade � cheval;Pas de transfert;Demi-pension;2022-03-10;2022-03-30
Chartres;3;Tente;Promener les chiens, Bricolage;Pas d animaux, Non fumeur;Balade � cheval, Piscine;Transfert possible;Demi-pension;2022-10-13;2022-10-14
Chartres;2;Tente;Jardinage, Bricolage;;Blanchissage, Wifi;Pas de transfert;Demi-pension;2022-11-09;2022-11-18
Paris;6;Chambre;Jardinage, Babysitting;;Balade � cheval, Wifi, Piscine;Transfert possible;Demi-pension;2022-03-01;2022-03-02
Paris;3;Chambre;Babysitting;Non fumeur, Pas d animaux;Piscine;Pas de transfert;Demi-pension;2022-05-06;2022-05-18
Marseille;4;Chambre;Promener les chiens, Babysitting;Pas d animaux, Non fumeur;Parking, Blanchissage, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-01-21;2022-01-22
Paris;3;Tente;Donner des cours d anglais;;Piscine, Wifi, Blanchissage;Transfert possible;Petit d�jeuner;2022-11-17;2022-11-20
Toulouse;3;Cabane dans un arbre;Donner des cours d anglais, Bricolage;;Balade � cheval, Parking, Wifi;Transfert possible;Demi-pension;2022-06-01;2022-06-19
Seville;6;Cabane dans un arbre;Bricolage, Donner des cours d anglais;;Balade � cheval, Blanchissage;Transfert possible;Petit d�jeuner;2022-05-25;2022-05-26
Toulouse;2;Tente;Promener les chiens;Pas d animaux, Non fumeur;Blanchissage, Wifi, Balade � cheval;Transfert possible;Demi-pension;2022-04-04;2022-04-23
Avignon;4;Tente;Promener les chiens;Pas d animaux;Wifi, Balade � cheval, Parking;Pas de transfert;Petit d�jeuner;2022-09-29;2022-09-30
Seville;3;Cabane dans un arbre;Bricolage, Babysitting;Non fumeur;Balade � cheval;Transfert possible;Petit d�jeuner;2022-12-23;2022-12-27
Moscou;5;Cabane dans un arbre;Babysitting;Non fumeur;Piscine;Pas de transfert;Petit d�jeuner;2022-08-01;2022-08-12
